26406,правила определения наивыгоднейших режимов резания
26407,"расчеты, связанные с выполнением особо ответственных изделий"
26408,"устройство, правила регулировки и наладки, кинематику и конструкцию специальных плоскообдирочных и токарных станков различных типов для обработки сложных и ответственных изделий"
26409,правила определения наивыгоднейших режимов обработки
26410,"наименование, назначение и принцип работы важнейших частей оборудования"
26411,характеристику формуемых изделий
26412,методы прессования
26413,основные сведения о допусках и припусках
26414,"устройство, способы наладки обслуживаемого оборудования и всех приспособлений, входящих в его оснастку"
26415,технологический процесс формования
26416,технические условия на формовочную массу
26417,способы регулировки давления
26418,систему допусков и припусков
26419,"устройство, кинематику, электрические схемы, способы проверки на точность обслуживаемого оборудования"
26420,"конструкцию специальных и универсальных приспособлений, входящих в оснастку"
26421,технические условия на заформованные изделия
26422,кинематику и электрические схемы прессов
26423,устройство подъемно-транспортных средств
26424,выпускаемый ассортимент изделий по размерам
26425,правила определение режимов формования
26426,допустимые нормы износа инструмента
26427,конструкцию различных прессов
26428,выпускаемый ассортимент изделий по типоразмерам
26429,технологический процесс формования абразивных изделий повышенных классов точности и технические требования к ним
26430,"наименование, назначение и принцип работы важнейших частей оборудования, назначение и условия применения простых приспособлений и контрольно-измерительных приборов и инструментов"
26431,основные понятия о допусках и припусках
26432,"устройство, способы подналадки и настройки обслуживаемого оборудования и всех приспособлений, входящих в его оснастку"
26433,"конструкцию универсальных и специальных приспособлений, входящих в оснастку"
26434,"свойства эпоксидных смол, специальных связок и отвердителей"
26435,технологию производства абразивных изделий
26436,"правила работы на технических весах, твердомерах"
26437,"назначение, принцип действия и правила регулирования применяемых контрольно-измерительных приборов и инструментов"
26438,ассортимент выпускаемых абразивных изделий
26439,основы теории формования порошковых смесей и растворов
26440,виды связок
26441,"устройство и правила сборки, разборки простых конструкций формовочной оснастки, пресс-форм"
26442,"устройство и принцип действия прессов холодного прессования, дозирующих устройств, смесителей, вибраторов, подъемно-транспортного оборудования"
26443,наименование и назначение моющих растворов
26444,основы химии и электротехники в пределах выполняемой работы
26445,методы маркировки абразивных изделий
26446,устройство и правила настройки обслуживаемого оборудования и приспособлений
26447,"методы формования, прессования и спекания изделий"
26448,"составы порошковых смесей, растворов"
26449,методику контроля качества готовых абразивных изделий
26450,правила работы на аналитических весах
26451,"основы химии, электротехники, порошковой металлургии, вакуумной техники в пределах выполняемой работы"
26452,способы производства порошков и контроля их качества
26453,"методы и средства контроля качества абразивных изделий, изготовленных из сверхтвердых материалов, формования заготовок, спекания, механической и химико-термической обработки абразивных изделий"
26454,принцип одностороннего и двухстороннего прессования изделий
26455,устройство и принцип работы оборудования для проведения испытаний абразивных изделий
26456,правила настройки и регулирования дозирующих устройств
26457,устройство применяемого оборудования и правила его настройки
26458,"методы и средства контроля качества изделий, изготовленных из золь-гель корундовых материалов"
26459,порядок изготовления сборочных абразивных изделий с прерывистой режущей поверхностью
26460,принцип работы приспособлений для очистки абразивных изделий
26461,"требования, предъявляемые к чистоте абразивных изделий"
26462,способы погрузки и разгрузки изделий
26463,устройство и принцип действия смесителей
26464,рецепты шихты
26465,порядок загрузки компонентов шихты и время смешивания
26466,"устройство и кинематику смесителей, весов, секторных затворов весовой дозировочной тележки, питателей и другого оборудования для составления шихты и ее транспортировки к электроплавильным печам"
26467,"требования, предъявляемые к отдельным компонентам шихты"
26468,правила и порядок подачи шихты в печь
26469,роль и значение отдельных компонентов шихты
26470,"устройство и принцип работы гризли, бункеров, затворов, питателей и транспортеров, механизмов саморазгружающихся вагонов, насосов для откачивания воды из скиповых ям"
26471,"виды, свойства и назначение шихтовых материалов, применяемых для доменной плавки, их расположение в бункерах доменных печей"
26472,принцип работы механизмов загрузки печи
26473,"физические свойства шихтовых материалов, загружаемых в доменную печь"
26474,основы технологического процесса выплавки чугуна в доменных печах
26475,устройство механизмов загрузки печи
26476,порядок загрузки материалов в печь
26477,технологический процесс выплавки чугуна в доменных печах
26478,устройство доменной печи
26479,"физические свойства и химический состав агломерата и окатышей, загружаемых в печь"
26480,"устройство и принцип работы доменной печи, ее охладительной системы, фурм и амбразур, контрольно-измерительных приборов водопроводного хозяйства"
26481,"схему водо-, паро-, воздухо- и газопроводов доменной печи"
26482,причины выхода из строя охладительных устройств
26483,"устройство и принцип работы скрубберов, газовых холодильников, контрольно-измерительных приборов на обслуживаемом участке"
26484,"технологическую схему снабжения цеха паром, газом, водой, сжатым воздухом"
26485,основы процесса очистки газов в скрубберах мокрого типа
26486,"устройство применяемых контрольно-измерительных приборов, схемы автоматического регулирования температуры воды"
26487,основы технологического процесса выплавки чугуна
26488,"принцип работы доменной печи, воздухонагревателей и газового хозяйства цеха, установленной на печах контрольно-измерительной аппаратуры и автоматики"
26489,физические и химические свойства чугуна и шлака
26490,теплотехнические основы доменного процесса
26491,"физические и химические свойства сырых материалов и топлива, поступающих в доменную плавку"
26492,влияние химического состава и механических свойств топлива на ход доменной печи
26493,"расчеты рудной нагрузки, выхода чугуна из подачи, расхода кокса на тонну чугуна, основности шлака, количества воздуха, вдуваемого в доменную печь"
26494,причины расстройства хода печи и способы его предупреждения и устранения
26495,системы газопроводов и паропроводов
26496,"режимы работы скрубберов, передвижных дросселей"
26497,методы и приемы задувок и выдувок печи
26498,основы процесса получения восстановительного газа
26499,"физические и химические свойства восстановительного газа, химические свойства цеолитов и катализаторов, применяемых для очистки природного газа"
26500,схемы автоматических регуляторов и автоматических блокировок
26501,технологию получения восстановительного газа и очистки природного газа от сернистых соединений
26502,физические и химические свойства очищенного природного и сбросного газов
26503,"свойства жидкости, скапливающейся в водосборниках, и ее токсичность"
26504,влияние качества очистки газа на процесс получения губчатого железа
26505,способы защиты катализаторов от загрязнения серой и зауглероживания
26506,влияние серы на качество губчатого железа
26507,технологические основы получения губчатого железа
26508,правила технической эксплуатации обслуживаемого оборудования
26509,физические и химические свойства сырых материалов и используемого природного газа
26510,влияние химического состава и механических свойств окисленных окатышей на ход процесса
26511,причины расстройства хода печи и способы их предупреждения
26512,системы газопроводов и водопроводов
26513,"режимы работы скрубберов, холодильников, смесителей, компрессоров"
26514,методы и приемы пуска и остановки печи
26515,основы технологического процесса десульфурации чугуна
26516,"состав и свойство огнеупорной массы для обмазки фурм, испарителей и чушек магния, правила и сроки обмазки и сушки их"
26517,физико-химический состав чугуна
26518,технологический процесс десульфурации чугуна в ковшах
26519,"устройство, правила технической эксплуатации обслуживаемого оборудования"
26520,электрическую схему пульта управления
26521,физико-химический процесс взаимодействия магния с серой чугуна
26522,"состав смеси, применяемой для продувки чугуна, и влияние отдельных составных частей на процесс десульфурации чугуна"
26523,содержание серы в чугуне до и после десульфурации
26524,нормы расхода магния в зависимости от исходного и конечного содержания серы в чугуне
26525,"технологический процесс десульфурации чугуна в ковшах гранулированным магнием, вводимым в струе природного газа"
26526,основы взаимодействия природного газа и азота с магнием и компонентами чугуна и шлака
26527,физико-химические свойства природного газа и азота
26528,влияние химического состава и свойств газоносителя и гранулированного магния на ход и эффективность процесса десульфурации
26529,устройство системы аварийной и технологической сигнализации
26530,электрические схемы управления
26531,"правила работы с системами газопровода и сосудами, работающими под давлением"
26532,"устройство доменной печи и оборудования горна - пушки, бурмашины, шлакового стопора и литейного крана"
26533,химические и физические свойства чугуна и шлака
26534,"состав и свойства заправочных материалов, поступающих на заправку желобов и носков, огнеупорных материалов, применяемых при заправке и ремонте чугунной и шлаковой леток"
26535,основы ведения огнеупорных работ
26536,технологический процесс выплавки чугуна в доменной печи
26537,"химические и физические свойства сырья и топлива, поступающих в доменную плавку"
26538,теоретические основы доменного процесса
26539,признаки расстройства работы доменной печи
26540,конструктивные особенности доменных печей различных типов
26541,основы технологического процесса получения губчатого железа в шахтных печах
26542,устройство и принцип работы шахтной печи и ее оборудования
26543,химические и физические свойства губчатого железа
26544,технологический процесс получения губчатого железа из окисленных окатышей в шахтных печах
26545,основы процесса науглероживания металла в печи
26546,устройство шахтных печей различных типов
26547,физические и химические свойства окисленных окатышей
26548,влияние фракционного состава сырья на ход технологического процесса
26549,способы охлаждения и очистки газа
26550,теплотехнические основы процесса получения губчатого железа из окисленных окатышей в шахтных печах
26551,конструктивные особенности шахтных печей различных типов
26552,схемы автоматического регулирования процесса и схемы автоматических блокировок
26553,технологические схемы получения восстановительного охлаждающего и инертного газов
26554,"принцип работы оборудования грануляционной установки, механизмов кантования ковшей, пневматических отбойных молотков и применяемых погрузочных механизмов"
26555,свойства жидкого и гранулированного шлака
26556,устройство и правила технической эксплуатации обслуживаемых установок
26557,"химические свойства пемзы, термозита и других продуктов шлакопереработки"
26558,"принцип работы оборудования скиповой ямы, главного и малого скиповых подъемников, гризли, затворов, коксовых воронок-весов и водяного насоса"
26559,виды загружаемых в доменную печь сырых материалов и топлива
26560,"устройство, принцип работы и правила технической эксплуатации установки для гидроочистки и смазки изложниц"
26561,график выпуска плавок
26562,"типы изложниц, правила охлаждения изложниц воздухом и водой"
26563,состав и свойства применяемых для смазки изложниц лаков и других смазочных материалов
26564,влияние качества очистки и смазки изложниц на качество поверхности слитков
26565,основы технологического процесса выплавки стали
26566,основы процесса рафинирования чернового ферроникеля
26567,устройство и принцип работы механизмов поворота конвертеров
26568,"виды, свойства и качество смазочных материалов"
26569,технологический процесс выплавки стали и получения шлаков необходимой кондиции
26570,"устройство, принцип работы и правила технической эксплуатации оборудования конвертера"
26571,"назначение, устройство, электрические схемы всей управляющей и регулирующей аппаратуры пульта управления конвертера"
26572,"химический состав и физические свойства чугуна, стали, руды, раскислителей и шлака"
26573,причины возникновения неисправностей в работе конвертера и методы их предупреждения и устранения
26574,технологический процесс рафинирования чернового ферроникеля
26575,химический состав и физические свойства чернового ферроникеля
26576,технологический процесс выплавки стали
26577,устройство основных частей печи
26578,правила технической эксплуатации завалочной машины
26579,"состав и основные физические свойства шихтовых, заправочных материалов, раскислителей и легирующих добавок"
26580,принцип работы завалочной машины
26581,"устройство, принцип работы и правила технической эксплуатации заправочной и торкрет-машины"
26582,"свойства и назначение огнеупорных материалов, применяемых при заправке и торкретировании отдельных частей печи"
26583,принцип работы миксера
26584,"виды и свойства огнеупорных материалов, необходимых при уходе за миксером"
26585,схему централизованной смазки миксера
26586,"основы физико-химических процессов, происходящих в миксере"
26587,устройство и принцип работы оборудования миксера и скраповоза
26588,химический состав жидкого чугуна
26589,"физико-химические процессы, происходящие в миксере"
26590,правила технической эксплуатации миксера
26591,"требования, предъявляемые к химическому составу жидкого чугуна в сталеплавильном производстве"
26592,методы ведения огнеупорной кладки миксера
26593,технологию приготовления смеси и набивки блоков
26594,состав и свойства применяемых материалов
26595,виды шаблонов для изготовления блоков
26596,"состав и свойства огнеупорных и связующих материалов, применяемых при наборе стопоров"
26597,размеры стопорных трубок для различных ковшей
26598,режим сушки стопоров
26599,процесс сушки стопоров
26600,устройство и принцип работы сушильной печи
26601,"методы выявления дефектов стопорных трубок, пробок, стержней"
26602,устройство и правила технической эксплуатации сушильной печи
26603,"устройство сталеразливочных ковшей, стопорного механизма и шиберного затвора"
26604,основы технологического процесса выплавки стали в конвертерах
26605,устройство и принцип работы механизмов и аппаратуры системы шихтоподачи
26606,физические и химические свойства шихтовых материалов для выплавки стали
26607,электрослесарное дело
26608,"устройство, принцип работы логоскопа, конвертеров и их оборудования"
26609,"физические и химические свойства чугуна, стали, руды, раскислителей и шлака"
26610,основы технологического процесса разливки стали на машинах непрерывного или полунепрерывного литья заготовок
26611,принцип работы механизмов газовой резки машины
26612,устройство ручных резаков и горелок
26613,"устройство и назначение пультов управления, щитов контрольно-измерительных приборов, управляющей и регулирующей аппаратуры обслуживаемого пульта управления"
26614,"схемы подачи кислорода, горючего газа и воды к резакам"
26615,"правила обращения с кислородом, горючим газом и с баллонами сжатого воздуха"
26616,установленную сигнализацию и систему связи с разливочной площадкой
26617,принцип работы основных технологических узлов машины
26618,"причины возникновения неисправностей в работе обслуживаемого оборудования, способы их предупреждения и устранения"
26619,основы электрослесарного дела
26620,технологию процесса разливки стали на машинах непрерывного или полунепрерывного литья заготовок
26621,устройство и схемы работы основных технологических узлов машины
26622,систему связи и сигнализации основных пультов управления на машине
26623,устройство контрольно-измерительных приборов обслуживаемого пульта управления
26624,правила технической эксплуатации механизмов газовой резки
26625,основы процесса кристаллизации непрерывного слитка
26626,"устройство и электрические схемы всех технологических узлов машин непрерывного или полунепрерывного литья заготовок, контрольно-измерительной аппаратуры"
26627,причины аварийных случаев разливки и методы их предупреждения
26628,технологический процесс разливки высоколегированной стали и прецизионных сплавов на машинах непрерывного и полунепрерывного литья заготовок
26629,технологический процесс внепечного вакуумирования и разливки металла в защитной среде
26630,устройство и принцип работы основных технологических узлов установки
26631,назначение и электрические схемы всей управляющей и регулирующей аппаратуры
26632,причины возникновения неисправностей в работе оборудования и методы их предупреждения и устранения
26633,основы технологического процесса разливки стали на машинах непрерывного и полунепрерывного литья заготовок
26634,"устройство и принцип работы систем гидравлики, водоохлаждения, вентиляции, основных технологических узлов машины, управляющей, регулирующей и измерительной аппаратуры обслуживаемых механизмов"
26635,схемы управления гидроприводами
26636,технологический процесс разливки стали на машинах непрерывного и полунепрерывного литья заготовок
26637,"системы водоснабжения, вентиляции, управления гидроприводами"
26638,режимы охлаждения
26639,систему связи и сигнализации основных постов управления машины
26640,правила эксплуатации гидроаккумуляторных баллонов высокого давления
26641,основы технологического процесса плавления раскислителей и ферросплавов
26642,принцип работы печи
26643,состав шихтовых материалов для получения раскислителей
26644,"виды и свойства огнеупорных материалов, применяемых при ремонте печей"
26645,назначение раскислителей при выплавке стали
26646,"технологический процесс расплавления алюминия, плавления раскислителей и ферросплавов в печах"
26647,устройство и правила технической эксплуатации печи
26648,физико-химические свойства шихтовых материалов для плавления раскислителей
26649,технологический процесс выплавки жидкого синтетического шлака и шлака для электрошлакового переплава металла
26650,систему охлаждения и электроснабжения печи
26651,"состав материалов, применяемых при плавке"
26652,"устройство и правила технической эксплуатации электропечей различных типов, применяемых при выплавке шлака"
26653,физико-химические свойства шихтовых материалов
26654,типы электродержателей
26655,мощность печных трансформаторов и допустимые нагрузки
26656,назначение синтетического шлака
26657,"состав и свойства огнеупорных и связующих материалов, применяемых при наборке центровых и поддонов"
26658,размеры сифонных трубок
26659,марки и размеры сифонного кирпича
26660,"типы изложниц, поддонов, центровых и утеплителей, применяемых в цехе"
26661,"виды и свойства огнеупорных материалов, применяемых при наборке центровых и поддонов"
26662,основы процесса разливки и кристаллизации слитка
26663,технологию подготовки составов изложниц к разливке металла
26664,методы выявления дефектов сифонного припаса
26665,"устройство и принцип работы кранов двора изложниц и отделения раздевания слитков, автоматических самозахватывающих клещей"
26666,поверхностные пороки слитков из-за некачественной подготовки составов
26667,"устройство, принцип работы и правила технической эксплуатации оборудования отделения раздевания слитков"
26668,"типы утеплителей и воронок, их назначение"
26669,виды и свойства огнеупорных материалов
26670,правила сушки и нагрева утеплителей
26671,методы маркировки и укладки слитков
26672,"марки и свойства сифонного кирпича и трубок, применяемых для наборки поддонов и центровых"
26673,"типы изложниц и поддонов, применяемых для различных марок стали"
26674,основы технологического процесса выплавки и разливки стали
26675,влияние подготовки изложниц на качество поверхности слитков
26676,способы разливки стали и их особенности
26677,технологический процесс разливки стали
26678,"состав и свойства огнеупорных материалов, применяемых для футеровки и ремонта сталеразливочных ковшей"
26679,устройство стопорного механизма сталеразливочного ковша и оборудования разливочного пролета
26680,"поверхностные пороки слитков, возникающие при разливке"
26681,основы технологического процесса выплавки металла в вакуумно-дуговых печах
26682,"устройство и принцип работы манипуляторов и кристаллизаторов вакуумных печей, газовых, воздушных и водяных установок"
26683,"химический состав стали и сплавов, выплавляемых в печи"
26684,технологический процесс получения различных марок стали и сплавов в вакуумных печах
26685,правила контроля качества электродов и затравок
26686,"устройство печи, ее основных узлов, вакуумных узлов и вакуумных насосов"
26687,систему охлаждения печи
26688,приемы управления тележкой-манипулятором
26689,"основы технологического процесса выплавки стали, полупродукта и ванадиевого шлака в конвертерах"
26690,"устройство, принцип работы и правила технической эксплуатации торкрет-машины"
26691,"свойства и назначение материалов, применяемых при плавке и для ремонта конвертеров и днищ"
26692,состав и свойства торкрет-массы
26693,"технологический процесс выплавки стали, полупродукта и ванадиевого шлака в конвертерах"
26694,устройство и принцип работы обслуживаемых конвертеров
26695,правила технической эксплуатации спектроскопа
26696,"химический состав и физические свойства чугуна, заправочных и добавочных материалов и раскислителей"
26697,характеристику применяемого кислорода
26698,основные части мартеновской печи
26699,устройство и принцип работы заправочной машины
26700,"виды металлической шихты, заправочных материалов, флюсов, ферросплавов и требования, предъявляемые к их качеству"
26701,состав шихты для выплавляемых марок стали
26702,"состав и свойства огнеупорных материалов, применяемых при заправке и ремонте печи"
26703,принцип работы мартеновской печи
26704,устройство и правила технической эксплуатации торкрет-машины
26705,"состав и свойства шихтовых, заправочных и добавочных материалов, раскислителей и легирующих добавок"
26706,устройство обслуживаемых мартеновских печей
26707,основность и жидкоподвижность шлака и определение их по поведению шлака в печи и по шлаковым лепешкам
26708,"системы охлаждения печи и коммуникаций воды, сжатого воздуха и пара"
26709,"схему и устройство газопроводов, нефтесмолопроводов и кислородопроводов"
26710,схему автоматизации теплового режима
26711,технологический процесс прямого восстановления железа
26712,устройство печи и вспомогательного оборудования
26713,"свойства огнеупорных материалов, применяемых при футеровке печи"
26714,схему газо- и водопроводов
26715,основы технологического процесса раскисления и легирования стали на установках внепечной обработки стали
26716,устройство и принцип работы установки внепечной обработки стали
26717,"устройство, принцип работы и правила технической эксплуатации контрольно-измерительных приборов"
26718,"состав, свойства и влияние на качество металла науглероживающих веществ, раскислителей и легирующих добавок"
26719,"состав и свойства огнеупорных материалов, применяемых для ремонта установки и ковшей"
26720,технологический процесс переплавки стали и сплавов разных марок
26721,устройство и принцип работы установки электрошлакового переплава
26722,"принцип работы и правила технической эксплуатации газовых, воздушных и водяных установок"
26723,физические и химические свойства и состав шлакообразующих материалов
26724,устройство обслуживаемой электропечи
26725,"состав и свойства шихтовых, заправочных, добавочных и огнеупорных материалов"
26726,основы процесса выплавки стали и сплавов в электропечах
26727,"требования, предъявляемые к качеству шихтовых и заправочных материалов и раскислителей"
26728,"физико-химические свойства шихтовых и заправочных материалов, раскислителей и легирующих добавок"
26729,способы кладки футеровки печи
26730,технологический процесс выплавки различных марок стали и сплавов в электропечах
26731,типы электропечей
26732,устройство и принцип работы электропечей
26733,основы процесса разливки стали
26734,устройство стопорного механизма промежуточного и сталеразливочного ковша
26735,"состав и свойства огнеупорных материалов, применяемых для футеровки сталеразливочных ковшей и для наборки стопоров"
26736,типы изложниц и поддонов для различных марок стали
26737,основы технологии разливки стали различных марок
26738,химические и физические свойства разливаемой стали
26739,"требования, предъявляемые к качеству разливаемой стали и подготовки составов изложниц к разливке"
26740,технологию разливки стали
26741,устройство и принцип работы машин непрерывного и полунепрерывного литья заготовок
26742,значение температуры металла для разливки стали
26743,основы кристаллизации слитка
26744,внутренние пороки слитков
26745,влияние скорости разливки стали на качество металла
26746,технологический процесс получения различных марок стали и сплавов в вакуумно-дуговых или электронно-лучевых печах
